ID_INST	EduDad	EduMom	floors	walls	sanitary	OverCr	dvd	cellPhone	fridge	washMach	heater	microWave	soundEqui	car	books	SEXO	ZONA	SECTOR	INSE
152036000036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125	0	0	0	0
152210000261	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0
152224000019	0.130434782608696	0.0434782608695652	0	0	0	0.0217391304347826	0	0	0	0	0	0	0	0	0.0434782608695652	0	0	0	0
152323000063	0.0882352941176471	0.0294117647058824	0	0	0.0294117647058824	0	0	0	0	0	0	0	0	0	0.0882352941176471	0	0	0	0
152323000161	0.136363636363636	0.0454545454545455	0	0	0.0909090909090909	0	0	0	0	0	0	0	0	0	0.0454545454545455	0	0	0	0
152356000221	0.0851063829787234	0.0638297872340425	0.0212765957446809	0	0.0425531914893617	0.0212765957446809	0	0	0	0	0	0	0	0	0.0212765957446809	0	0	0	0
152399000330	0.151898734177215	0.0886075949367089	0	0.0126582278481013	0	0.0126582278481013	0	0	0	0	0	0	0	0	0.10126582278481	0	0	0	0
152418000133	0.0338983050847458	0.0169491525423729	0.0169491525423729	0	0	0	0	0	0	0	0	0	0	0	0.0169491525423729	0	0	0	0
152693000615	0.0333333333333333	0.0666666666666667	0.0333333333333333	0	0	0.0333333333333333	0	0	0	0	0	0	0	0	0.0666666666666667	0	0	0	0
152786000160	0.153846153846154	0.0769230769230769	0.0256410256410256	0.0256410256410256	0.0256410256410256	0	0	0	0	0	0	0	0	0	0.102564102564103	0	0	0	0
152835004389	0.141025641025641	0.102564102564103	0.0256410256410256	0	0.0384615384615385	0.0384615384615385	0	0	0	0	0	0	0	0	0.0641025641025641	0	0	0	0
154001006999	0.0833333333333333	0.0555555555555556	0	0	0.0138888888888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154099000152	0.0294117647058824	0.0294117647058824	0.0294117647058824	0	0	0.0294117647058824	0	0	0	0	0	0	0	0	0.0588235294117647	0	0	0	0
154172000247	0.0833333333333333	0.0277777777777778	0	0.0277777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
154174000155	0.148936170212766	0.0638297872340425	0.0212765957446809	0.0212765957446809	0	0.0212765957446809	0	0	0	0	0	0	0	0	0.0425531914893617	0.0212765957446809	0	0	0
154498001928	0.0520231213872832	0.0289017341040462	0.023121387283237	0.023121387283237	0.00578034682080925	0.00578034682080925	0	0	0	0	0	0	0	0	0.0635838150289017	0	0	0	0
