ID_INST	ENTIDAD	M.CONTROL	PROM.MAT	Fay.GREG	Fay.HT	Fay.Comp
108001006687	Barranquilla	ESTIMACIÓN	268	269.210256082386	269.041112132478	269.17535523697
108001006687	Barranquilla	ESTIMACIÓN	268	269.210256082386	269.041112132478	269.17535523697
108001010391	Barranquilla	ESTIMACIÓN	267	272.326669475787	265.48060528635	269.701608584758
108001012644	Barranquilla	ESTIMACIÓN	263	261.048300931302	264.124528039822	262.166302364414
108001016593	Barranquilla	ESTIMACIÓN	343	344.475123331054	343.094751274853	344.103282283021
108001016593	Barranquilla	ESTIMACIÓN	343	344.475123331054	343.094751274853	344.103282283021
108001018464	Barranquilla	ESTIMACIÓN	279	277.713576886434	274.91458966828	276.773914663087
108001018464	Barranquilla	ESTIMACIÓN	279	277.713576886434	274.91458966828	276.773914663087
108001074011	Barranquilla	ESTIMACIÓN	235	244.136168659251	242.789445424152	243.771887507794
108001074011	Barranquilla	ESTIMACIÓN	235	244.136168659251	242.789445424152	243.771887507794
108001074488	Barranquilla	ESTIMACIÓN	246	249.163819481735	248.302738196776	248.993545991308
108001078645	Barranquilla	ESTIMACIÓN	251	251.885850279358	250.518208121215	251.402310988231
108078000011	Atlántico	ESTIMACIÓN	288	292.254550647135	291.488375285112	292.052572189602
108078000011	Atlántico	ESTIMACIÓN	288	292.254550647135	291.488375285112	292.052572189602
108372000011	Atlántico	ESTIMACIÓN	237	239.072623878445	237.039102342001	238.405278395167
108372000011	Atlántico	ESTIMACIÓN	237	239.072623878445	237.039102342001	238.405278395167
108433000779	Malambo	ESTIMACIÓN	245	246.636412550003	243.683119895192	245.594809530182
108433001139	Malambo	ESTIMACIÓN	234	241.015440686399	239.978409603529	240.713313049113
108549000075	Atlántico	ESTIMACIÓN	225	229.187038174099	228.827044267579	229.183370631485
108606000036	Atlántico	ESTIMACIÓN	217	220.231756639895	219.999441664163	220.096583356915
108606000125	Atlántico	ESTIMACIÓN	206	205.316932529925	204.565631098556	205.083738002274
108606000125	Atlántico	ESTIMACIÓN	206	205.316932529925	204.565631098556	205.083738002274
108758000023	Soledad	ESTIMACIÓN	334	334.155026351027	333.588940251576	334.000562988629
111001011088	Bogotá, D.C.	ESTIMACIÓN	339	333.97915118131	333.400111956249	333.814112460138
111001011088	Bogotá, D.C.	ESTIMACIÓN	339	333.97915118131	333.400111956249	333.814112460138
111001011690	Bogotá, D.C.	ESTIMACIÓN	292	293.281653648872	294.284507186176	293.700901403341
111001011690	Bogotá, D.C.	ESTIMACIÓN	292	293.281653648872	294.284507186176	293.700901403341
111001013102	Bogotá, D.C.	ESTIMACIÓN	307	306.494388701162	306.556949667463	306.537531030785
111001013293	Bogotá, D.C.	ESTIMACIÓN	318	311.962232211304	311.285748969993	311.702349780452
111001013293	Bogotá, D.C.	ESTIMACIÓN	318	311.962232211304	311.285748969993	311.702349780452
111001014176	Bogotá, D.C.	ESTIMACIÓN	295	293.912634770506	294.133305430747	294.013845796079
111001014176	Bogotá, D.C.	ESTIMACIÓN	295	293.912634770506	294.133305430747	294.013845796079
111001016101	Bogotá, D.C.	ESTIMACIÓN	334	332.385289163324	332.007770015595	332.329468369515
111001016101	Bogotá, D.C.	ESTIMACIÓN	334	332.385289163324	332.007770015595	332.329468369515
111001016136	Bogotá, D.C.	ESTIMACIÓN	305	307.769647943419	308.137169898971	308.024196343516
111001016136	Bogotá, D.C.	ESTIMACIÓN	305	307.769647943419	308.137169898971	308.024196343516
111001018333	Bogotá, D.C.	ESTIMACIÓN	319	316.920249848898	316.63145256657	316.860645129691
111001020168	Bogotá, D.C.	ESTIMACIÓN	378	369.174405622683	368.781789115905	368.965431023441
111001020168	Bogotá, D.C.	ESTIMACIÓN	378	369.174405622683	368.781789115905	368.965431023441
111001024660	Bogotá, D.C.	ESTIMACIÓN	295	301.149903864663	301.184961648004	301.306556658623
111001024660	Bogotá, D.C.	ESTIMACIÓN	295	301.149903864663	301.184961648004	301.306556658623
111001029955	Bogotá, D.C.	ESTIMACIÓN	293	292.789525569526	293.162008563029	292.931218254472
111001029955	Bogotá, D.C.	ESTIMACIÓN	293	292.789525569526	293.162008563029	292.931218254472
111001030848	Bogotá, D.C.	ESTIMACIÓN	308	305.868811063667	305.873586974884	305.892538322454
111001030848	Bogotá, D.C.	ESTIMACIÓN	308	305.868811063667	305.873586974884	305.892538322454
111001034045	Bogotá, D.C.	ESTIMACIÓN	307	306.631740658313	306.597624444759	306.652150574558
111001034045	Bogotá, D.C.	ESTIMACIÓN	307	306.631740658313	306.597624444759	306.652150574558
111001036625	Bogotá, D.C.	ESTIMACIÓN	320	321.305062408126	321.545320780972	321.48127188836
111001036625	Bogotá, D.C.	ESTIMACIÓN	320	321.305062408126	321.545320780972	321.48127188836
111001045535	Bogotá, D.C.	ESTIMACIÓN	329	326.681085777688	326.115389385955	326.545710121746
111001045535	Bogotá, D.C.	ESTIMACIÓN	329	326.681085777688	326.115389385955	326.545710121746
111001046485	Bogotá, D.C.	ESTIMACIÓN	262	268.11536195518	268.876631698642	268.519923322237
111001046485	Bogotá, D.C.	ESTIMACIÓN	262	268.11536195518	268.876631698642	268.519923322237
111001077321	Bogotá, D.C.	ESTIMACIÓN	326	311.285053418355	309.856355437145	310.764879974454
111001077321	Bogotá, D.C.	ESTIMACIÓN	326	311.285053418355	309.856355437145	310.764879974454
111001077917	Bogotá, D.C.	ESTIMACIÓN	304	306.996398266773	306.164905302358	306.859524121131
111001077917	Bogotá, D.C.	ESTIMACIÓN	304	306.996398266773	306.164905302358	306.859524121131
111001078638	Bogotá, D.C.	ESTIMACIÓN	270	277.476140977186	277.275088825759	277.577541656024
111001078638	Bogotá, D.C.	ESTIMACIÓN	270	277.476140977186	277.275088825759	277.577541656024
111001086614	Bogotá, D.C.	ESTIMACIÓN	291	294.116732633624	294.543995994397	294.358792832069
111001086789	Bogotá, D.C.	ESTIMACIÓN	305	309.382296055874	309.059230642143	309.389128156801
111001086789	Bogotá, D.C.	ESTIMACIÓN	305	309.382296055874	309.059230642143	309.389128156801
111001098825	Bogotá, D.C.	ESTIMACIÓN	316	315.73806275521	316.28896797708	315.99149442059
111001098825	Bogotá, D.C.	ESTIMACIÓN	316	315.73806275521	316.28896797708	315.99149442059
111001102091	Bogotá, D.C.	ESTIMACIÓN	290	288.988934018255	289.118619788303	289.0595111881
111001102091	Bogotá, D.C.	ESTIMACIÓN	290	288.988934018255	289.118619788303	289.0595111881
111001102091	Bogotá, D.C.	ESTIMACIÓN	290	288.988934018255	289.118619788303	289.0595111881
111001102105	Bogotá, D.C.	ESTIMACIÓN	279	273.830858806854	273.839423738575	273.793596545668
111001102105	Bogotá, D.C.	ESTIMACIÓN	279	273.830858806854	273.839423738575	273.793596545668
111001102199	Bogotá, D.C.	ESTIMACIÓN	303	305.688485082193	306.119610402049	305.947825328044
111001104043	Bogotá, D.C.	ESTIMACIÓN	312	316.435332831138	316.74809708604	316.642676165225
111001104043	Bogotá, D.C.	ESTIMACIÓN	312	316.435332831138	316.74809708604	316.642676165225
111001104337	Bogotá, D.C.	ESTIMACIÓN	274	275.399466480226	275.839934557165	275.580443128774
111001104337	Bogotá, D.C.	ESTIMACIÓN	274	275.399466480226	275.839934557165	275.580443128774
111001104558	Bogotá, D.C.	ESTIMACIÓN	338	334.62714938395	334.479560579069	334.570219868094
111001104558	Bogotá, D.C.	ESTIMACIÓN	338	334.62714938395	334.479560579069	334.570219868094
111265000017	Bogotá, D.C.	ESTIMACIÓN	343	335.13990098542	334.254914028204	334.775427086348
111265000017	Bogotá, D.C.	ESTIMACIÓN	343	335.13990098542	334.254914028204	334.775427086348
111279000184	Bogotá, D.C.	ESTIMACIÓN	328	328.980871380821	329.368114640206	329.156425800282
111279000184	Bogotá, D.C.	ESTIMACIÓN	328	328.980871380821	329.368114640206	329.156425800282
111769004188	Bogotá, D.C.	ESTIMACIÓN	272	278.438385182588	278.040182334357	278.437275591629
111848002662	Bogotá, D.C.	ESTIMACIÓN	336	334.480123515196	334.863358555901	334.669963603445
113001000771	Cartagena	ESTIMACIÓN	259	260.231832787131	259.636141104295	260.088480858491
113001000771	Cartagena	ESTIMACIÓN	259	260.231832787131	259.636141104295	260.088480858491
113001001816	Cartagena	ESTIMACIÓN	249	250.130039641336	249.347354047087	249.870499747525
113001001816	Cartagena	ESTIMACIÓN	249	250.130039641336	249.347354047087	249.870499747525
113001002120	Cartagena	ESTIMACIÓN	244	247.091767208585	245.334803419042	246.554944077351
113001002120	Cartagena	ESTIMACIÓN	244	247.091767208585	245.334803419042	246.554944077351
113001012427	Cartagena	ESTIMACIÓN	275	271.868763888542	270.502105966715	271.388456457487
113001012427	Cartagena	ESTIMACIÓN	275	271.868763888542	270.502105966715	271.388456457487
113001029893	Cartagena	ESTIMACIÓN	252	253.460692936937	249.375072566627	252.088299063804
113052000130	Bolívar	ESTIMACIÓN	220	225.42996783943	224.959498650737	225.336958269811
113052000130	Bolívar	ESTIMACIÓN	220	225.42996783943	224.959498650737	225.336958269811
113430000003	Magangué	ESTIMACIÓN	247	238.629627918675	238.529436762117	238.546056289522
113430000003	Magangué	ESTIMACIÓN	247	238.629627918675	238.529436762117	238.546056289522
113433000268	Bolívar	ESTIMACIÓN	222	219.513009548141	219.700191420303	219.551197038619
113580000044	Bolívar	ESTIMACIÓN	234	223.596820445778	223.031352355252	223.285490157957
113580000044	Bolívar	ESTIMACIÓN	234	223.596820445778	223.031352355252	223.285490157957
113657000590	Bolívar	ESTIMACIÓN	228	231.200203782994	231.686594407281	231.410900039777
113657000590	Bolívar	ESTIMACIÓN	228	231.200203782994	231.686594407281	231.410900039777
113894000031	Bolívar	ESTIMACIÓN	260	255.465718982358	254.627276806738	255.131168104847
115001000367	Tunja	ESTIMACIÓN	321	315.471859187363	316.412344919885	315.673795181721
115001000367	Tunja	ESTIMACIÓN	321	315.471859187363	316.412344919885	315.673795181721
115001001061	Tunja	ESTIMACIÓN	310	307.943614226374	305.376883211388	307.033499728728
115097000036	Boyacá	ESTIMACIÓN	312	327.862727191656	328.969434512008	328.413831418882
115097000036	Boyacá	ESTIMACIÓN	312	327.862727191656	328.969434512008	328.413831418882
115162000120	Boyacá	ESTIMACIÓN	375	339.281327880688	340.197697064285	339.408895890917
115162000120	Boyacá	ESTIMACIÓN	375	339.281327880688	340.197697064285	339.408895890917
115407000023	Boyacá	ESTIMACIÓN	306	308.658041920931	311.46655160116	309.737303184553
115407000023	Boyacá	ESTIMACIÓN	306	308.658041920931	311.46655160116	309.737303184553
115572000348	Boyacá	ESTIMACIÓN	286	284.874599432113	284.193165183747	284.711694493776
115600000014	Boyacá	ESTIMACIÓN	321	309.411323763242	313.20430289851	310.632604125893
115600000014	Boyacá	ESTIMACIÓN	321	309.411323763242	313.20430289851	310.632604125893
115686000011	Boyacá	ESTIMACIÓN	278	276.261239159807	279.200091063599	277.300681670565
115686000011	Boyacá	ESTIMACIÓN	278	276.261239159807	279.200091063599	277.300681670565
115814000011	Boyacá	ESTIMACIÓN	291	296.37891981659	295.719647732938	296.191315978851
115814000011	Boyacá	ESTIMACIÓN	291	296.37891981659	295.719647732938	296.191315978851
117001002567	Manizales	ESTIMACIÓN	347	343.240594776269	336.096829963289	340.856178152971
117001002567	Manizales	ESTIMACIÓN	347	343.240594776269	336.096829963289	340.856178152971
117001004438	Manizales	ESTIMACIÓN	276	271.893092239715	271.058571473851	271.606423617775
117001004438	Manizales	ESTIMACIÓN	276	271.893092239715	271.058571473851	271.606423617775
117001006180	Manizales	ESTIMACIÓN	307	308.948651813546	307.677937755446	308.644748471343
117001006287	Manizales	ESTIMACIÓN	284	292.481658146103	285.574877224553	290.773028096837
117001006287	Manizales	ESTIMACIÓN	284	292.481658146103	285.574877224553	290.773028096837
117174000349	Caldas	ESTIMACIÓN	300	299.848738211421	302.790682420995	300.97937861689
117174000349	Caldas	ESTIMACIÓN	300	299.848738211421	302.790682420995	300.97937861689
118150001758	Caquetá	ESTIMACIÓN	272	269.897505957207	271.266870261783	270.365875419497
118150001758	Caquetá	ESTIMACIÓN	272	269.897505957207	271.266870261783	270.365875419497
118247003607	Caquetá	ESTIMACIÓN	257	264.409671806884	263.650230461885	264.276783458549
118247003607	Caquetá	ESTIMACIÓN	257	264.409671806884	263.650230461885	264.276783458549
119001000265	Popayán	ESTIMACIÓN	358	369.075509126567	353.574765651194	364.179685331495
119001000265	Popayán	ESTIMACIÓN	358	369.075509126567	353.574765651194	364.179685331495
119001002551	Popayán	ESTIMACIÓN	292	280.480395471734	283.551408667894	281.15824565607
119001002551	Popayán	ESTIMACIÓN	292	280.480395471734	283.551408667894	281.15824565607
119001003990	Popayán	ESTIMACIÓN	281	291.037440200308	285.320223589491	289.489740922412
119001003990	Popayán	ESTIMACIÓN	281	291.037440200308	285.320223589491	289.489740922412
119001004023	Popayán	ESTIMACIÓN	284	298.654174139902	285.404867841278	295.211105205626
119001004023	Popayán	ESTIMACIÓN	284	298.654174139902	285.404867841278	295.211105205626
119212000059	Cauca	ESTIMACIÓN	247	251.923020221685	251.985025262097	252.039917601025
119397092124	Cauca	ESTIMACIÓN	326	317.351182846442	315.647525244603	317.004948403603
119743000088	Cauca	ESTIMACIÓN	325	301.768138336576	299.322123921683	300.890467863058
119743000088	Cauca	ESTIMACIÓN	325	301.768138336576	299.322123921683	300.890467863058
119780000969	Cauca	ESTIMACIÓN	244	242.519380633573	242.132967014786	242.424253495714
120001000603	Valledupar	ESTIMACIÓN	279	278.897799477993	279.070709883931	278.998942339326
120001000603	Valledupar	ESTIMACIÓN	279	278.897799477993	279.070709883931	278.998942339326
120001000638	Valledupar	ESTIMACIÓN	251	248.950052355373	249.785615577992	249.220332146416
120001000638	Valledupar	ESTIMACIÓN	251	248.950052355373	249.785615577992	249.220332146416
120001001201	Valledupar	ESTIMACIÓN	285	280.314568709562	281.233998151072	280.5857982984
120001001201	Valledupar	ESTIMACIÓN	285	280.314568709562	281.233998151072	280.5857982984
120001001219	Valledupar	ESTIMACIÓN	290	286.792476641971	288.265504796993	287.287747473569
120001001219	Valledupar	ESTIMACIÓN	290	286.792476641971	288.265504796993	287.287747473569
120011001331	Cesar	ESTIMACIÓN	262	263.175242602923	263.733836698569	263.414674403141
120011001331	Cesar	ESTIMACIÓN	262	263.175242602923	263.733836698569	263.414674403141
120175017777	Cesar	ESTIMACIÓN	255	256.859629478208	258.133143873159	257.336812480936
120175017777	Cesar	ESTIMACIÓN	255	256.859629478208	258.133143873159	257.336812480936
120228000472	Cesar	ESTIMACIÓN	255	257.293165024288	257.199353469466	257.326193306562
120228000472	Cesar	ESTIMACIÓN	255	257.293165024288	257.199353469466	257.326193306562
120770000004	Cesar	ESTIMACIÓN	296	291.676015363015	292.306126566906	291.823807071621
120770000004	Cesar	ESTIMACIÓN	296	291.676015363015	292.306126566906	291.823807071621
123001005647	Montería	ESTIMACIÓN	226	231.828804409759	230.646402823675	231.554995491717
123001005647	Montería	ESTIMACIÓN	226	231.828804409759	230.646402823675	231.554995491717
123001009071	Montería	ESTIMACIÓN	233	232.817681315688	232.424882455911	232.744006897561
123068000011	Córdoba	ESTIMACIÓN	258	267.540768888146	261.16154858392	265.498777220268
123068000232	Córdoba	ESTIMACIÓN	256	251.623789020707	252.066465330498	251.728589138244
123068000232	Córdoba	ESTIMACIÓN	256	251.623789020707	252.066465330498	251.728589138244
123079000111	Córdoba	ESTIMACIÓN	249	255.246734451874	251.011677663154	253.872548032402
123079000277	Córdoba	ESTIMACIÓN	262	263.897254341684	259.752120423712	262.563073613266
123079000277	Córdoba	ESTIMACIÓN	262	263.897254341684	259.752120423712	262.563073613266
123162000271	Córdoba	ESTIMACIÓN	254	251.643551316626	252.366983669445	251.873548664225
123466000056	Córdoba	ESTIMACIÓN	279	272.697725677115	270.246211117283	271.798394560567
123466001311	Córdoba	ESTIMACIÓN	298	304.772333100646	303.535023841354	304.461248076888
123555000264	Córdoba	ESTIMACIÓN	250	255.16953313664	253.301531330799	254.635633561726
123555000264	Córdoba	ESTIMACIÓN	250	255.16953313664	253.301531330799	254.635633561726
123686000022	Córdoba	ESTIMACIÓN	250	251.638365816174	250.10260689195	251.163700717218
123686000022	Córdoba	ESTIMACIÓN	250	251.638365816174	250.10260689195	251.163700717218
123855000088	Córdoba	ESTIMACIÓN	254	248.834558593098	242.984017299468	246.694545362457
125019000386	Cundinamarca	ESTIMACIÓN	311	305.155607152417	302.078237898166	304.07774368442
125019000386	Cundinamarca	ESTIMACIÓN	311	305.155607152417	302.078237898166	304.07774368442
125040000582	Cundinamarca	ESTIMACIÓN	316	305.244979731035	304.620682601633	304.974620180621
125148000481	Cundinamarca	ESTIMACIÓN	287	292.486997186686	290.189588322724	291.768901404441
125148000481	Cundinamarca	ESTIMACIÓN	287	292.486997186686	290.189588322724	291.768901404441
125181000322	Cundinamarca	ESTIMACIÓN	322	316.742554081841	315.293970712713	316.249142905923
125181000322	Cundinamarca	ESTIMACIÓN	322	316.742554081841	315.293970712713	316.249142905923
125245000291	Cundinamarca	ESTIMACIÓN	311	306.432450250808	305.06481522245	305.914327042482
125245000291	Cundinamarca	ESTIMACIÓN	311	306.432450250808	305.06481522245	305.914327042482
125281000249	Cundinamarca	ESTIMACIÓN	271	284.696197787043	281.606317735529	283.907403160763
125295000110	Cundinamarca	ESTIMACIÓN	304	305.13641239666	305.29974308494	305.2324592443
125295000110	Cundinamarca	ESTIMACIÓN	304	305.13641239666	305.29974308494	305.2324592443
125473000137	Mosquera	ESTIMACIÓN	285	313.672289078406	287.900461875518	308.743652071616
125473000137	Mosquera	ESTIMACIÓN	285	313.672289078406	287.900461875518	308.743652071616
125483000097	Cundinamarca	ESTIMACIÓN	226	240.62210211607	239.25557858617	240.449588550823
125596000301	Cundinamarca	ESTIMACIÓN	293	292.692436879361	291.018619409564	292.108023321609
125596000301	Cundinamarca	ESTIMACIÓN	293	292.692436879361	291.018619409564	292.108023321609
125649000341	Cundinamarca	ESTIMACIÓN	307	306.829499869055	305.331513385346	306.283679738188
125649000341	Cundinamarca	ESTIMACIÓN	307	306.829499869055	305.331513385346	306.283679738188
125649000341	Cundinamarca	ESTIMACIÓN	307	306.829499869055	305.331513385346	306.283679738188
125718000243	Cundinamarca	ESTIMACIÓN	271	283.45175834476	283.920931261547	283.840855307595
125718000243	Cundinamarca	ESTIMACIÓN	271	283.45175834476	283.920931261547	283.840855307595
125754000250	Soacha	ESTIMACIÓN	296	301.189567598887	299.334241170914	300.674485632205
125754000250	Soacha	ESTIMACIÓN	296	301.189567598887	299.334241170914	300.674485632205
125754001183	Soacha	ESTIMACIÓN	295	298.024949371231	294.932489741598	297.031608324657
125754001183	Soacha	ESTIMACIÓN	295	298.024949371231	294.932489741598	297.031608324657
125754001973	Soacha	ESTIMACIÓN	298	299.541762802291	293.477839667115	297.722733358654
125754001973	Soacha	ESTIMACIÓN	298	299.541762802291	293.477839667115	297.722733358654
125797000130	Cundinamarca	ESTIMACIÓN	293	286.871604767565	283.866248605954	285.799944372429
125823000291	Cundinamarca	ESTIMACIÓN	305	291.630867978826	290.578170518287	291.300499942941
125873000209	Cundinamarca	ESTIMACIÓN	297	295.959857621574	296.308833607042	296.082112593652
125873000209	Cundinamarca	ESTIMACIÓN	297	295.959857621574	296.308833607042	296.082112593652
125873000209	Cundinamarca	ESTIMACIÓN	297	295.959857621574	296.308833607042	296.082112593652
127001004107	Quibdó	ESTIMACIÓN	222	226.301961244409	227.355538358915	226.758045959153
127001004107	Quibdó	ESTIMACIÓN	222	226.301961244409	227.355538358915	226.758045959153
127787000029	Chocó	ESTIMACIÓN	223	221.657960722929	222.277863678998	221.908179580377
127787000029	Chocó	ESTIMACIÓN	223	221.657960722929	222.277863678998	221.908179580377
141016000305	Huila	ESTIMACIÓN	278	274.673452678484	275.192553985239	274.836468317653
141016000305	Huila	ESTIMACIÓN	278	274.673452678484	275.192553985239	274.836468317653
141298000426	Huila	ESTIMACIÓN	260	266.74501429153	264.835026322938	266.179767942266
141298000426	Huila	ESTIMACIÓN	260	266.74501429153	264.835026322938	266.179767942266
141298000426	Huila	ESTIMACIÓN	260	266.74501429153	264.835026322938	266.179767942266
141551000829	Pitalito	ESTIMACIÓN	313	310.378531222367	305.839929403928	308.773557276063
144078000599	La Guajira	ESTIMACIÓN	243	241.013210677696	240.298586000195	240.78677910923
144078000599	La Guajira	ESTIMACIÓN	243	241.013210677696	240.298586000195	240.78677910923
144110000016	La Guajira	ESTIMACIÓN	284	264.883385412237	261.84279265529	263.766315676304
144279000368	La Guajira	ESTIMACIÓN	276	277.688892935299	272.881136772721	276.092026562277
144279000368	La Guajira	ESTIMACIÓN	276	277.688892935299	272.881136772721	276.092026562277
144847003865	Uribia	ESTIMACIÓN	217	241.452751306191	219.310339586741	240.209005101553
144855000387	La Guajira	ESTIMACIÓN	256	258.535120772944	256.193285401771	257.764399781228
144855000387	La Guajira	ESTIMACIÓN	256	258.535120772944	256.193285401771	257.764399781228
147001000455	Santa Marta	ESTIMACIÓN	270	270.680641885768	270.184020266023	270.527187615704
147001000455	Santa Marta	ESTIMACIÓN	270	270.680641885768	270.184020266023	270.527187615704
147001051238	Santa Marta	ESTIMACIÓN	267	265.043370904274	265.072083312617	265.04023903489
147001051238	Santa Marta	ESTIMACIÓN	267	265.043370904274	265.072083312617	265.04023903489
147189001160	Ciénaga	ESTIMACIÓN	248	243.2425290084	243.419395003652	243.277417918758
147551000410	Magdalena	ESTIMACIÓN	202	209.798988840007	210.088273129181	209.936049599778
147551000410	Magdalena	ESTIMACIÓN	202	209.798988840007	210.088273129181	209.936049599778
147551000801	Magdalena	ESTIMACIÓN	219	215.779267206639	215.630725309003	215.670190081873
147798000081	Magdalena	ESTIMACIÓN	213	215.164275179689	215.320287111087	215.253236481966
150001000189	Villavicencio	ESTIMACIÓN	266	278.550774839111	272.47332353012	276.77389459944
150001000189	Villavicencio	ESTIMACIÓN	266	278.550774839111	272.47332353012	276.77389459944
